num_joins,num_where,has_order_by,has_group_by,query_length,rows_examined,using_filesort,using_temporary,index_count,buffer_pool_hit_ratio,connections_count,hour_of_day,day_of_week,access_type,is_slow,execution_time
0,1,0,0,46,600,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.006852
0,1,0,0,59,750,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.007012
0,1,0,0,44,600,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.00426
0,1,0,0,51,950,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.009076
0,1,0,0,49,750,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.004945
0,1,0,0,50,900,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.008417
0,1,0,0,55,950,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.008542
0,1,0,0,44,850,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.001024
0,1,0,0,57,750,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.00231
0,1,0,0,48,550,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.007362
0,1,0,0,50,800,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.003016
0,1,0,0,44,750,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.000555
0,1,0,0,63,1000,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.006786
0,1,0,0,45,850,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.003167
0,1,0,0,62,850,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.005681
0,1,0,0,56,650,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.003523
0,1,0,0,47,900,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.015697
0,1,0,0,51,1000,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.008414
0,1,0,0,47,750,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.000583
0,1,0,0,46,650,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.006719
0,1,0,0,55,850,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.007121
0,1,0,0,58,1000,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.002166
0,1,0,0,43,700,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.013283
0,1,0,0,44,950,0,0,0.0,0.9899,11,22,3,UNKNOWN,0,0.001035
5,7,1,1,2032,103065664,0,0,0.0,0.9913,7,23,3,UNKNOWN,1,172.133
6,9,1,1,1727,344915,0,0,0.0,0.9913,7,23,3,UNKNOWN,1,5.76789
0,9,1,1,1821,93762930,0,0,0.0,0.9913,7,23,3,UNKNOWN,1,75.4088
2,0,1,1,230,1120143,0,0,0.0,0.9913,7,23,3,UNKNOWN,1,1054.55
0,12,1,0,1395,1428058,0,0,0.0,0.9913,7,23,3,UNKNOWN,1,288.06
4,0,1,1,997,996346,0,0,0.0,0.9913,7,23,3,UNKNOWN,1,1984.54
0,10,1,0,1506,5679044,0,0,0.0,0.9913,7,23,3,UNKNOWN,1,10.961
14,7,1,1,2292,18204825,0,0,0.0,0.9913,7,23,3,UNKNOWN,1,39.6613
4,10,1,0,1645,346053,0,0,0.0,0.9913,7,23,3,UNKNOWN,1,22.9022
0,14,1,0,1581,15357493,0,0,0.0,0.9913,7,23,3,UNKNOWN,1,64.2178
0,15,1,1,1735,2298098,0,0,0.0,0.9913,7,23,3,UNKNOWN,1,147.502
9,0,1,1,1589,346940,0,0,0.0,0.9913,7,23,3,UNKNOWN,1,2597.45
1,1,1,1,251,90846,0,0,0.0,0.9913,7,23,3,UNKNOWN,1,3.88568
2,0,1,1,215,120000,0,0,0.0,0.9913,7,23,3,UNKNOWN,1,1.18812
7,9,1,1,2548,137405248,0,0,0.0,0.9913,7,23,3,UNKNOWN,1,236.978
1,0,1,1,312,86200,0,0,0.0,0.9913,7,23,3,UNKNOWN,1,7.4964
1,1,1,1,262,64012,0,0,0.0,0.9913,7,23,3,UNKNOWN,1,7.02897
1,1,1,1,190,83855,0,0,0.0,0.9913,7,23,3,UNKNOWN,1,3.51185
1,0,1,1,259,95594,0,0,0.0,0.9913,7,23,3,UNKNOWN,1,6.32014
1,0,1,1,204,64814,0,0,0.0,0.9913,7,23,3,UNKNOWN,1,7.1447
1,0,1,1,255,126956,0,0,0.0,0.9913,7,23,3,UNKNOWN,1,10.4924
1,0,1,1,198,102476,0,0,0.0,0.9913,7,23,3,UNKNOWN,1,6.88664
1,0,1,1,181,171654,0,0,0.0,0.9913,7,23,3,UNKNOWN,1,14.1795
0,1,0,0,53,900,0,0,0.0,0.9913,7,23,3,UNKNOWN,0,0.007741
0,1,0,0,51,600,0,0,0.0,0.9913,7,23,3,UNKNOWN,0,0.007613
0,1,0,0,56,950,0,0,0.0,0.9913,7,23,3,UNKNOWN,0,0.003442
0,1,0,0,58,800,0,0,0.0,0.9913,7,23,3,UNKNOWN,0,0.006094
0,1,0,0,52,550,0,0,0.0,0.9913,7,23,3,UNKNOWN,0,0.000537
0,1,0,0,51,600,0,0,0.0,0.9913,7,23,3,UNKNOWN,0,0.005885
0,1,0,0,46,850,0,0,0.0,0.9913,7,23,3,UNKNOWN,0,0.013765
0,1,0,0,49,600,0,0,0.0,0.9913,7,23,3,UNKNOWN,0,0.003839
0,1,0,0,48,1000,0,0,0.0,0.9913,7,23,3,UNKNOWN,0,0.18928
0,1,0,0,58,750,0,0,0.0,0.9913,7,23,3,UNKNOWN,0,0.005076
0,1,0,0,48,600,0,0,0.0,0.9913,7,23,3,UNKNOWN,0,0.00459
0,1,0,0,49,650,0,0,0.0,0.9913,7,23,3,UNKNOWN,0,0.004521
0,1,0,0,45,950,0,0,0.0,0.9913,7,23,3,UNKNOWN,0,0.022738
0,1,0,0,45,1000,0,0,0.0,0.9913,7,23,3,UNKNOWN,0,0.000625
0,1,0,0,47,1000,0,0,0.0,0.9913,7,23,3,UNKNOWN,0,0.008661
0,1,0,0,48,650,0,0,0.0,0.9913,7,23,3,UNKNOWN,0,0.004372
0,1,0,0,47,650,0,0,0.0,0.9913,7,23,3,UNKNOWN,0,0.000448
0,1,0,0,52,950,0,0,0.0,0.9913,7,23,3,UNKNOWN,0,0.000403
0,1,0,0,52,700,0,0,0.0,0.9913,7,23,3,UNKNOWN,0,0.000466
0,1,0,0,51,800,0,0,0.0,0.9913,7,23,3,UNKNOWN,0,0.009299
0,1,0,0,59,550,0,0,0.0,0.9913,7,23,3,UNKNOWN,0,0.000492
0,1,0,0,55,600,0,0,0.0,0.9913,7,23,3,UNKNOWN,0,0.005412
0,1,0,0,55,900,0,0,0.0,0.9913,7,23,3,UNKNOWN,0,0.007873
0,1,0,0,62,950,0,0,0.0,0.9913,7,23,3,UNKNOWN,0,0.005703
0,1,0,0,46,650,0,0,0.0,0.9913,7,23,3,UNKNOWN,0,0.00664
0,1,0,0,46,750,0,0,0.0,0.9913,7,23,3,UNKNOWN,0,0.021775
0,1,0,0,59,950,0,0,0.0,0.9913,7,23,3,UNKNOWN,0,0.000548
0,1,0,0,52,750,0,0,0.0,0.9913,7,23,3,UNKNOWN,0,0.000402
0,1,0,0,58,850,0,0,0.0,0.9913,7,23,3,UNKNOWN,0,0.004677
0,1,0,0,44,800,0,0,0.0,0.9202,7,23,3,UNKNOWN,0,0.009211
0,1,0,0,46,900,0,0,0.0,0.9202,7,23,3,UNKNOWN,0,0.012409
0,1,0,0,43,700,0,0,0.0,0.9202,7,23,3,UNKNOWN,0,0.00829
0,1,0,0,58,950,0,0,0.0,0.9202,7,23,3,UNKNOWN,0,0.004461
0,1,0,0,44,950,0,0,0.0,0.9202,7,23,3,UNKNOWN,0,0.01022
0,1,0,0,57,650,0,0,0.0,0.9202,7,23,3,UNKNOWN,0,0.001855
0,1,0,0,60,800,0,0,0.0,0.9202,7,23,3,UNKNOWN,0,0.00661
0,1,0,0,51,550,0,0,0.0,0.9202,7,23,3,UNKNOWN,0,0.007446
0,1,0,0,51,800,0,0,0.0,0.9202,7,23,3,UNKNOWN,0,0.009474
0,1,0,0,59,950,0,0,0.0,0.9202,7,23,3,UNKNOWN,0,0.005484
0,1,0,0,52,800,0,0,0.0,0.9202,7,23,3,UNKNOWN,0,0.007439
0,1,0,0,43,850,0,0,0.0,0.9202,7,23,3,UNKNOWN,0,0.010715
0,1,0,0,58,650,0,0,0.0,0.9202,7,23,3,UNKNOWN,0,0.005389
0,1,0,0,45,1000,0,0,0.0,0.9202,7,23,3,UNKNOWN,0,0.006156
0,1,0,0,48,900,0,0,0.0,0.9202,7,23,3,UNKNOWN,0,0.009611
0,1,0,0,44,800,0,0,0.0,0.9202,7,23,3,UNKNOWN,0,0.004939
0,1,0,0,47,700,0,0,0.0,0.9202,7,23,3,UNKNOWN,0,0.005314
0,1,0,0,44,750,0,0,0.0,0.9202,7,23,3,UNKNOWN,0,0.004661
0,1,0,0,44,700,0,0,0.0,0.9202,7,23,3,UNKNOWN,0,0.001071
4,1,1,1,1968,1297296,0,0,0.0,0.9644,7,23,3,UNKNOWN,1,2510.53
4,1,1,1,824,981835943,0,0,0.0,0.9644,7,23,3,UNKNOWN,1,5512.34
5,1,1,1,759,41576,0,0,0.0,0.9644,7,23,3,UNKNOWN,1,2.8865
5,1,1,1,1385,61978,0,0,0.0,0.9644,7,23,3,UNKNOWN,1,626.185
0,1,0,0,53,650,0,0,0.0,0.9644,7,23,3,UNKNOWN,0,0.00457
0,1,0,0,52,1000,0,0,0.0,0.9644,7,23,3,UNKNOWN,0,0.009658
0,1,0,0,44,550,0,0,0.0,0.9644,7,23,3,UNKNOWN,0,0.00057
0,1,0,0,44,650,0,0,0.0,0.9644,7,23,3,UNKNOWN,0,0.004905
0,1,0,0,51,900,0,0,0.0,0.9644,7,23,3,UNKNOWN,0,0.008438
0,1,0,0,62,650,0,0,0.0,0.9644,7,23,3,UNKNOWN,0,0.005891
0,1,0,0,60,1000,0,0,0.0,0.9644,7,23,3,UNKNOWN,0,0.003852
1,1,1,1,284,646950,0,0,0.0,0.9644,5,23,3,UNKNOWN,1,62.7286
2,1,1,1,310,119743,0,0,0.0,0.9644,5,23,3,UNKNOWN,1,1.10057
0,1,0,0,58,900,0,0,0.0,0.9644,5,23,3,UNKNOWN,0,0.005132
0,1,0,0,59,850,0,0,0.0,0.9644,5,23,3,UNKNOWN,0,0.001337
0,1,0,0,46,950,0,0,0.0,0.9644,5,23,3,UNKNOWN,0,0.009934
0,1,0,0,47,800,0,0,0.0,0.9644,5,23,3,UNKNOWN,0,0.006069
0,1,0,0,47,950,0,0,0.0,0.9644,5,23,3,UNKNOWN,0,0.00899
0,1,0,0,42,900,0,0,0.0,0.9644,5,23,3,UNKNOWN,0,0.003483
0,1,0,0,48,800,0,0,0.0,0.9643,5,0,4,UNKNOWN,0,0.004907
0,1,0,0,47,750,0,0,0.0,0.9643,5,0,4,UNKNOWN,0,0.005903
0,1,0,0,58,600,0,0,0.0,0.9643,5,0,4,UNKNOWN,0,0.004451
0,1,0,0,45,700,0,0,0.0,0.9643,5,0,4,UNKNOWN,0,0.004882
0,1,0,0,54,1000,0,0,0.0,0.9643,5,0,4,UNKNOWN,0,0.007134
0,1,0,0,62,700,0,0,0.0,0.9643,5,0,4,UNKNOWN,0,0.004124
8,1,1,1,1299,25604,0,0,0.0,0.9643,5,0,4,UNKNOWN,1,166.194
7,1,1,1,1702,6317,0,0,0.0,0.9643,5,0,4,UNKNOWN,1,23.4365
2,1,1,1,315,1117590,0,0,0.0,0.9643,5,0,4,UNKNOWN,1,3.50824
0,1,0,0,48,1000,0,0,0.0,0.9643,5,0,4,UNKNOWN,0,0.000517
0,1,0,0,49,700,0,0,0.0,0.9643,5,0,4,UNKNOWN,0,0.004736
0,1,0,0,45,650,0,0,0.0,0.9643,5,0,4,UNKNOWN,0,0.002466
5,1,1,1,2280,3888,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,34.5131
5,0,1,1,1513,9548,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,21.8489
2,1,1,1,333,433944,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,20.9342
4,1,1,1,1725,6309,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,15.6113
6,0,1,1,1331,1713504,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,16.2324
8,2,1,1,2352,7866,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,10.4399
3,0,1,1,376,1587629,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,3.20284
4,1,1,1,1222,6592,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,17.8863
1,1,1,0,4476,16,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,3.81934
4,1,1,1,1525,6309,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,49.111
3,1,1,1,383,600024,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,2.89894
2,1,1,1,376,383748,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,1.44128
4,1,1,1,1184,23275,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,26.1905
6,1,1,1,2166,8386,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,11.775
3,0,1,1,339,831482,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,3.77313
6,0,1,1,3260,14887,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,12.9252
4,1,1,1,1517,23275,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,13.7384
4,0,1,1,1772,18936,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,20.4667
2,2,1,1,1286,10848,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,8.03707
7,0,1,1,2531,15421,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,7.5368
5,5,1,1,2742,11127,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,6.95118
9,1,1,1,3796,1942,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,6.65554
4,2,1,1,2543,124912,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,2.23552
4,1,1,1,1728,10650,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,8.33513
5,0,1,1,2048,27658,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,7.54729
7,4,1,1,2269,5967,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,8.6911
5,0,1,1,2110,27656,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,7.31598
4,1,1,1,1782,28718,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,7.62927
7,0,1,1,2752,15421,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,8.61609
6,11,1,1,4793,10855,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,7.49523
4,2,1,1,2172,137766,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,2.15607
5,0,1,1,2202,3888,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,5.15648
4,1,1,1,2661,28859,0,0,0.0,0.9647,2,0,4,UNKNOWN,1,7.98172
0,1,0,0,51,550,0,0,0.0,0.9647,2,0,4,UNKNOWN,0,0.005319
0,1,0,0,58,750,0,0,0.0,0.9647,1,0,4,UNKNOWN,0,0.005555
0,0,0,0,1704,0,0,0,0.0,0.9662,12,13,4,UNKNOWN,1,2.2636
2,0,1,1,396,900097,0,0,0.0,0.9678,11,13,4,UNKNOWN,1,4.05079
3,1,1,1,750,244093,0,0,0.0,0.9678,11,13,4,UNKNOWN,1,10.0649
3,0,1,1,440,871480,0,0,0.0,0.9678,11,13,4,UNKNOWN,1,4.01104
2,1,1,1,1068,32672,0,0,0.0,0.9678,11,13,4,UNKNOWN,1,7.10345
0,0,1,1,385,600040,0,0,0.0,0.9678,11,13,4,UNKNOWN,1,55.1885
3,1,1,1,920,200594,0,0,0.0,0.9759,11,14,4,UNKNOWN,1,557.418
2,1,1,1,1097,116725,0,0,0.0,0.9759,11,14,4,UNKNOWN,1,2.60991
4,1,1,1,839,1263052,0,0,0.0,0.9787,10,14,4,UNKNOWN,1,49.9401
2,1,1,1,921,96411,0,0,0.0,0.9812,10,14,4,UNKNOWN,1,154.604
2,1,1,1,494,34066,0,0,0.0,0.9852,10,14,4,UNKNOWN,1,6.37648
4,1,1,1,444,35638,0,0,0.0,0.9852,10,14,4,UNKNOWN,1,9.45032
3,2,1,1,533,457790,0,0,0.0,0.9852,10,14,4,UNKNOWN,1,26.2034
3,1,1,1,674,34694,0,0,0.0,0.9852,10,14,4,UNKNOWN,1,8.14078
6,1,1,1,1336,179653,0,0,0.0,0.9852,10,14,4,UNKNOWN,1,3.94618
4,1,1,1,896,95527,0,0,0.0,0.9852,10,14,4,UNKNOWN,1,1.28427
4,1,1,1,1174,95875,0,0,0.0,0.9852,10,14,4,UNKNOWN,1,1.3115
4,1,1,1,1258,95875,0,0,0.0,0.9852,10,14,4,UNKNOWN,1,1.26334
4,1,1,1,1330,95875,0,0,0.0,0.9852,10,14,4,UNKNOWN,1,1.27389
6,1,1,1,1597,132981,0,0,0.0,0.9852,10,14,4,UNKNOWN,1,3.80287
0,9,0,0,1721,0,0,0,0.0,0.9852,10,14,4,UNKNOWN,1,2.19242
3,2,1,1,538,946972,0,0,0.0,0.9852,10,14,4,UNKNOWN,1,703.561
6,1,1,1,1498,246444,0,0,0.0,0.9855,10,14,4,UNKNOWN,1,11.072
7,2,1,1,1056,1263650,0,0,0.0,0.9874,9,14,4,UNKNOWN,1,2782.98
3,1,1,1,492,267846,0,0,0.0,0.9874,9,14,4,UNKNOWN,1,481.409
3,2,1,1,705,948358,0,0,0.0,0.9874,9,14,4,UNKNOWN,1,861.305
4,0,1,1,871,32730,0,0,0.0,0.9874,9,14,4,UNKNOWN,1,354.59
5,1,1,1,595,97342,0,0,0.0,0.9874,9,14,4,UNKNOWN,1,10.2201
3,1,1,1,924,34057,0,0,0.0,0.9874,9,14,4,UNKNOWN,1,6.81485
2,1,1,1,724,34038,0,0,0.0,0.9874,9,14,4,UNKNOWN,1,6.75714
4,1,1,1,543,35654,0,0,0.0,0.9888,9,14,4,UNKNOWN,1,7.47873
4,1,1,1,562,35638,0,0,0.0,0.9888,9,14,4,UNKNOWN,1,8.86006
3,1,1,1,830,35654,0,0,0.0,-0.732,9,15,4,UNKNOWN,1,8.38485
2,1,1,1,559,34038,0,0,0.0,-0.732,9,15,4,UNKNOWN,1,5.77291
2,1,1,1,549,64153,0,0,0.0,-0.732,9,15,4,UNKNOWN,1,53.2719
4,0,1,1,569,1200048,0,0,0.0,-0.732,9,15,4,UNKNOWN,1,4.28026
7,2,1,1,1093,963646,0,0,0.0,-0.732,9,15,4,UNKNOWN,1,2708.31
2,1,1,1,505,34028,0,0,0.0,-0.732,9,15,4,UNKNOWN,1,6.86017
4,1,1,1,596,35470,0,0,0.0,-0.732,9,15,4,UNKNOWN,1,7.99926
3,2,1,1,967,948606,0,0,0.0,-0.732,9,15,4,UNKNOWN,1,853.405
3,1,1,1,1114,197495,0,0,0.0,-0.732,9,15,4,UNKNOWN,1,457.271
6,1,1,1,1551,126112,0,0,0.0,-0.732,9,15,4,UNKNOWN,1,286.135
7,0,1,1,980,305255,0,0,0.0,-0.732,9,15,4,UNKNOWN,1,10.8061
7,1,1,1,957,70326,0,0,0.0,-0.732,9,15,4,UNKNOWN,1,117.749
3,1,1,1,1020,1554980,0,0,0.0,-0.732,9,15,4,UNKNOWN,1,217.382
8,0,1,1,1778,203223,0,0,0.0,-0.732,9,15,4,UNKNOWN,1,1.60157
3,1,1,1,935,200594,0,0,0.0,-0.732,9,15,4,UNKNOWN,1,572.561
5,2,1,1,876,68416,0,0,0.0,-0.732,9,15,4,UNKNOWN,1,10.7174
4,2,1,1,1077,197993,0,0,0.0,-0.732,9,15,4,UNKNOWN,1,9.56101
3,1,1,1,603,267894,0,0,0.0,-0.732,9,15,4,UNKNOWN,1,544.467
4,1,1,1,626,35470,0,0,0.0,0.778,9,15,4,UNKNOWN,1,9.14316
4,1,1,1,857,35620,0,0,0.0,0.778,9,15,4,UNKNOWN,1,9.52649
5,1,1,1,1131,1546972,0,0,0.0,0.778,9,15,4,UNKNOWN,1,12.5879
5,1,1,1,1427,1557964,0,0,0.0,0.9419,5,15,4,UNKNOWN,1,617.922
6,3,1,1,1195,75310,0,0,0.0,0.9419,5,15,4,UNKNOWN,1,280.794
2,1,1,1,867,32672,0,0,0.0,0.9419,5,15,4,UNKNOWN,1,6.90467
4,1,1,1,799,35470,0,0,0.0,0.9419,5,15,4,UNKNOWN,1,8.90002
4,1,1,1,1369,1554992,0,0,0.0,0.9419,5,15,4,UNKNOWN,1,231.731
4,2,1,1,643,2147483647,0,0,0.0,0.9419,5,15,4,UNKNOWN,1,7063.27
2,3,1,0,527,226255,0,0,0.0,0.9419,5,15,4,UNKNOWN,1,9.21512
4,2,1,1,660,192196,0,0,0.0,0.9419,5,15,4,UNKNOWN,1,1.40775
4,0,1,1,1003,306217,0,0,0.0,0.9623,3,16,4,UNKNOWN,1,1343.62
2,0,1,1,727,1002173,0,0,0.0,0.9623,3,16,4,UNKNOWN,1,5.1425
3,4,1,1,1928,98693,0,0,0.0,0.9623,3,16,4,UNKNOWN,1,5.20873
3,1,1,1,1025,32715,0,0,0.0,0.9623,3,16,4,UNKNOWN,1,5.90326
0,1,0,0,45,1500,0,0,0.0,0.9623,3,16,4,UNKNOWN,0,0.000735
0,1,0,0,46,1500,0,0,0.0,0.9623,3,16,4,UNKNOWN,0,0.003371
0,1,0,0,47,1500,0,0,0.0,0.9623,3,16,4,UNKNOWN,0,0.008856
0,1,0,0,57,1500,0,0,0.0,0.9623,3,16,4,UNKNOWN,0,0.003404
0,1,0,0,51,1500,0,0,0.0,0.9623,3,16,4,UNKNOWN,0,0.008921
0,1,0,0,48,1500,0,0,0.0,0.9623,3,16,4,UNKNOWN,0,0.006521
0,1,0,0,48,1500,0,0,0.0,0.9623,3,16,4,UNKNOWN,0,0.011617
0,1,0,0,60,1500,0,0,0.0,0.9623,3,16,4,UNKNOWN,0,0.000533
0,1,0,0,56,1500,0,0,0.0,0.9623,3,16,4,UNKNOWN,0,0.011519
0,1,0,0,48,1500,0,0,0.0,0.9623,3,16,4,UNKNOWN,0,0.000519
0,1,0,0,61,1500,0,0,0.0,0.9623,3,16,4,UNKNOWN,0,0.004258
0,1,0,0,46,1500,0,0,0.0,0.9623,3,16,4,UNKNOWN,0,0.00968
0,1,0,0,59,1500,0,0,0.0,0.9623,3,16,4,UNKNOWN,0,0.004777
0,1,0,0,60,1500,0,0,0.0,0.9623,3,16,4,UNKNOWN,0,0.00374
2,0,1,1,786,178667,0,0,0.0,0.9624,3,16,4,UNKNOWN,1,9.36866
3,1,1,1,1272,17571,0,0,0.0,0.9624,3,16,4,UNKNOWN,1,25.0304
4,1,1,1,884,174066,0,0,0.0,0.9624,3,16,4,UNKNOWN,1,8.37934
0,1,0,0,58,1500,0,0,0.0,0.9624,3,16,4,UNKNOWN,0,0.002149
0,1,0,0,42,1500,0,0,0.0,0.9624,3,16,4,UNKNOWN,0,0.009369
0,1,0,0,53,1500,0,0,0.0,0.9624,3,16,4,UNKNOWN,0,0.009102
0,1,0,0,63,1500,0,0,0.0,0.9624,3,16,4,UNKNOWN,0,0.004467
2,1,1,1,1192,35358,0,0,0.0,0.9626,2,16,4,UNKNOWN,1,6.21216
3,0,1,1,891,245609,0,0,0.0,0.9626,2,16,4,UNKNOWN,1,10.2183
0,1,0,0,59,1500,0,0,0.0,0.9626,2,16,4,UNKNOWN,0,0.005005
0,1,0,0,53,1500,0,0,0.0,0.9626,2,16,4,UNKNOWN,0,0.000509
0,1,0,0,52,1500,0,0,0.0,0.9626,2,16,4,UNKNOWN,0,0.012161
0,1,0,0,43,1500,0,0,0.0,0.9626,2,16,4,UNKNOWN,0,0.064933
0,1,0,0,47,1500,0,0,0.0,0.9626,2,16,4,UNKNOWN,0,0.008911
8,5,1,1,1512,2309989,0,0,0.0,0.9629,1,16,4,UNKNOWN,1,10.6663
1,2,1,1,1374,46912,0,0,0.0,0.9629,1,16,4,UNKNOWN,1,7.29331
6,1,1,1,1698,45744,0,0,0.0,0.9629,1,16,4,UNKNOWN,1,5.4764
2,2,1,1,3008,72940,0,0,0.0,0.9629,1,16,4,UNKNOWN,1,6.89903
0,1,0,0,49,1500,0,0,0.0,0.9629,1,16,4,UNKNOWN,0,0.005625
0,1,0,0,51,1500,0,0,0.0,0.9629,1,16,4,UNKNOWN,0,0.005198
0,1,0,0,45,1500,0,0,0.0,0.9629,1,16,4,UNKNOWN,0,0.0086
0,1,0,0,46,2500,0,0,0.0,0.9629,1,16,4,UNKNOWN,0,0.013087
0,1,0,0,48,2500,0,0,0.0,0.9629,1,16,4,UNKNOWN,0,0.00095
0,1,0,0,60,2500,0,0,0.0,0.9629,1,16,4,UNKNOWN,0,0.003143
0,1,0,0,53,2500,0,0,0.0,0.9629,1,16,4,UNKNOWN,0,0.013014
0,1,0,0,63,2500,0,0,0.0,0.9629,1,16,4,UNKNOWN,0,0.0038
0,1,0,0,42,2500,0,0,0.0,0.9629,1,16,4,UNKNOWN,0,0.014102
0,1,0,0,45,2500,0,0,0.0,0.9629,1,16,4,UNKNOWN,0,0.013288
0,1,0,0,52,2500,0,0,0.0,0.9629,1,16,4,UNKNOWN,0,0.019351
0,1,0,0,52,2500,0,0,0.0,0.9629,1,16,4,UNKNOWN,0,0.017128
0,1,0,0,49,2500,0,0,0.0,0.9629,1,16,4,UNKNOWN,0,0.005385
0,1,0,0,53,2500,0,0,0.0,0.9629,1,16,4,UNKNOWN,0,0.000495
0,1,0,0,51,2500,0,0,0.0,0.9629,1,16,4,UNKNOWN,0,0.007208
0,1,0,0,61,2500,0,0,0.0,0.9629,1,16,4,UNKNOWN,0,0.003475
0,1,0,0,50,2500,0,0,0.0,0.9629,1,16,4,UNKNOWN,0,0.013933
0,1,0,0,57,2500,0,0,0.0,0.963,1,16,4,UNKNOWN,0,0.003089
0,1,0,0,51,2500,0,0,0.0,0.963,1,16,4,UNKNOWN,0,0.007358
0,1,0,0,47,2500,0,0,0.0,0.963,1,16,4,UNKNOWN,0,0.008623
0,1,0,0,60,2500,0,0,0.0,0.963,1,16,4,UNKNOWN,0,0.000447
0,1,0,0,48,2500,0,0,0.0,0.963,1,16,4,UNKNOWN,0,0.016469
0,1,0,0,56,2500,0,0,0.0,0.963,1,16,4,UNKNOWN,0,0.018166
0,1,0,0,44,2500,0,0,0.0,0.963,1,16,4,UNKNOWN,0,0.020336
0,1,0,0,45,2500,0,0,0.0,0.963,1,16,4,UNKNOWN,0,0.000523
0,1,0,0,43,2500,0,0,0.0,0.963,1,16,4,UNKNOWN,0,0.007065
0,1,0,0,47,2500,0,0,0.0,0.963,1,16,4,UNKNOWN,0,0.008118
0,1,0,0,54,2500,0,0,0.0,0.963,1,16,4,UNKNOWN,0,0.06351
0,1,0,0,53,5500,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.02897
0,1,0,0,52,5500,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.036414
0,1,0,0,51,5500,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.008182
0,1,0,0,57,5500,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.00287
0,1,0,0,61,5500,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.003497
0,1,0,0,56,5500,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.03446
0,1,0,0,45,5500,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.00556
0,1,0,0,47,5500,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.009864
0,1,0,0,45,250,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.005808
0,1,0,0,52,850,0,0,0.0,0.9631,1,16,4,UNKNOWN,0,0.038966
